,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000274443,0.18040945,0.7309714,0.17222653,0.7464399,1.4177073,0.14259832,0.47780335,0.070252694,0.9244827,1.3765074,0.0,0.0
ENSG00000274444,1.5832801,1.3360789,0.0628069,1.9005504,0.6510916,0.0,1.8211852,0.46555823,3.4876256,4.5515003,1.2567804,0.0
ENSG00000274460,2.6798253,2.4979696,2.8048646,1.6606334,1.4180741,1.4200718,1.6032866,1.6485306,1.0115992,3.7171707,2.5135608,0.0
ENSG00000274469,0.04277016,0.05599996,0.0,0.0,0.038518306,0.0,0.047229778,0.0,0.0,0.0,0.0,0.0
ENSG00000274492,0.042116538,0.8148085,0.013899013,1.8326863,0.091942765,0.0,0.9201612,1.2564139,9.892071,0.5293132,2.0515513,0.37718654
ENSG00000274512,0.5021182,1.3898664,0.8129089,1.2748414,0.8185135,0.42840022,1.381494,0.7393245,0.6377348,1.3242203,0.0,0.37718654
ENSG00000274515,0.23170829,0.22193547,0.8237236,0.19539441,0.0,0.42840022,0.35635698,0.070252694,0.0,0.53667074,6.4413066,0.0
ENSG00000274523,25.623163,23.450764,23.156755,19.311905,17.38555,24.246672,18.557943,30.469795,32.788307,17.400665,48.79576,22.135033
ENSG00000274536,0.18508114,0.7578011,140.89539,0.12170934,0.20402522,0.089550525,0.175244,0.37627202,0.0,1.3044899,0.0,0.0
ENSG00000274554,0.018263638,0.021546518,0.027798027,0.033821933,0.13322005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000274560,0.052729845,1.8195018,0.103477694,0.48914388,0.05238117,0.0,0.44527033,0.19633351,1.8263146,0.026906991,0.0,0.0
ENSG00000274561,3.8044739,4.6471114,4.0073667,2.6146462,3.1221695,6.3875766,4.109981,3.3183444,3.6866126,2.9592373,16.46879,1.1315597
ENSG00000274565,0.0,1.2333269,0.50946313,0.0,0.21825409,0.0,0.0,0.74159014,5.280785,0.0,0.0,0.0
ENSG00000274588,0.588352,0.9179658,0.9590771,9.581632,2.0680168,0.50921386,13.105918,0.7375845,0.9456582,0.94534194,0.0,14.474179
ENSG00000274605,3.4354398,7.037003,3.7347076,2.6636555,3.052605,7.350097,3.8289003,5.292382,5.9401994,3.3959575,2.6160479,5.8522034
ENSG00000274611,0.16386852,0.36407796,0.055596054,0.445099,0.03169403,0.0,0.58180445,0.0,0.26351362,0.19907174,0.0,0.0
ENSG00000274629,0.26119253,0.39574292,0.11470015,0.68719167,0.73795223,0.0,0.46057138,0.41517016,0.58238107,0.57503504,0.0,0.0
ENSG00000274641,0.0,0.0,0.055596054,0.0,0.0,0.0,0.0,0.0,0.0,0.09953587,0.0,0.0
ENSG00000274653,0.13768092,0.043093037,0.09552062,0.01951945,0.06661002,0.11078598,0.0,0.0,0.10273205,0.0,0.0,0.0
ENSG00000274659,0.0,0.0,0.0,0.2792318,0.0,0.0,0.51687497,0.0,0.0,0.053813983,0.0,0.37718654
ENSG00000274678,1.0709363,1.0565584,0.47980383,0.050656807,0.700567,0.0,0.1286935,0.36076203,1.5274594,0.0,0.0,0.0
ENSG00000274685,0.0106296,0.12752718,0.0,0.0,0.0,0.0,0.0,0.0,0.2683944,0.0,0.0,0.0
ENSG00000274695,0.17735948,0.048050348,0.0,0.20671631,0.21129994,0.031812336,0.35900804,0.039433125,0.0,0.0,0.0,0.0
ENSG00000274698,0.24811743,0.43788764,0.0,1.1036948,0.69788384,0.05933514,1.0185094,0.039433125,4.626239,1.1708418,0.0,0.37718654
ENSG00000274712,9.006032,24.880943,6.064591,3.1780534,7.656984,4.37084,3.570169,1.56015,32.3106,2.604382,37.319984,3.2006824
ENSG00000274718,0.019126521,0.4638925,0.0,1.8228393,0.7032618,0.80288965,2.4493415,0.039433125,0.0,4.381505,0.0,2.3168418
ENSG00000274750,2.0137672,0.12793244,2.084525,0.04261568,0.0,0.3747268,0.018424883,0.1957831,0.62878597,0.9119237,2.6160479,0.0
ENSG00000274751,0.28102848,0.4193931,0.4418233,0.46590376,0.034833178,0.11078598,0.67482543,0.47185135,0.0,0.6645657,0.0,0.0
ENSG00000274767,0.10374701,7.27716,2.5939252,7.055961,3.1912932,0.8423159,6.989973,0.9192094,3.8459048,5.421286,0.0,9.990448
ENSG00000274776,1.5452186,0.9333313,0.72035414,3.0564013,1.6954666,0.34291446,3.38264,0.23433313,0.4001512,1.4386724,0.0,0.8838403
ENSG00000274797,0.31061828,0.18057305,0.41431296,0.24770106,0.37070408,0.05933514,0.44829658,0.0,0.19472922,0.0,0.0,0.8838403
ENSG00000274808,0.29224387,0.13805357,0.5703465,0.5171025,0.21837382,0.05933514,0.9912619,0.039433125,0.09199717,0.545508,0.0,0.0
ENSG00000274810,7.1026187,5.567436,4.354817,2.775892,6.4036365,9.274525,2.5653722,11.977386,3.9488163,1.1076062,13.9003105,1.6382135
ENSG00000274818,0.1272789,0.22210477,0.0,0.13185398,0.24921054,0.0,0.18815413,0.0,0.8971804,0.13032983,0.0,0.37718654
ENSG00000274827,0.0,0.0,0.03799424,0.7933445,0.0,0.0,0.64866865,0.0,0.0,0.20959528,0.0,0.8838403
ENSG00000274833,0.40991908,0.3985708,0.0,0.19007605,0.5738932,0.031812336,0.098051354,1.0013691,0.0,0.28262356,1.2567804,0.37718654
ENSG00000274834,0.055572998,0.021546518,0.0,0.058574352,0.0,0.0,0.01038001,0.0,0.0,0.09953587,0.0,0.0
ENSG00000274840,0.07087143,0.11914971,0.0,0.061982952,0.22950196,0.11078598,0.119863845,0.15634999,0.13175681,0.0,0.0,0.37718654
ENSG00000274847,1.7632214,0.7821807,1.2165413,1.1821231,1.2399544,2.475445,0.9575731,1.8628548,0.3555108,0.3506692,0.0,0.0
ENSG00000274859,0.05148641,0.81968886,0.0,0.2078981,0.0,0.16490906,0.5153836,0.086097285,3.7745776,0.026906991,0.0,0.0
ENSG00000274863,0.05315236,0.06657124,0.091642134,0.22284013,0.1506024,0.0,0.15414058,0.0,0.0,0.36787122,0.0,0.7543731
ENSG00000274893,0.43819752,2.9824579,0.07670591,37.368828,30.594574,3.2609854,30.983307,0.67763054,2.8760948,13.901861,12.873805,26.705725
ENSG00000274895,1.1141158,0.05793165,0.19581251,0.19758748,0.39314756,0.0,0.28402925,0.0,0.58238107,0.0,0.0,0.0
ENSG00000274897,0.32670993,1.1665523,0.70008844,0.83817023,0.8150637,0.81420255,0.49305162,0.7162316,0.4001933,1.5013338,0.0,1.1852821
ENSG00000274904,0.19043355,0.26712486,0.1801836,0.073909834,0.1165982,0.0,0.14479685,0.0,0.10273205,0.0,0.0,0.37718654
ENSG00000274918,0.15980051,0.14956914,0.103477694,0.24837717,0.07703661,0.2544596,0.03114003,0.0,0.0,0.053813983,0.0,0.0
ENSG00000274922,0.65105295,0.49284163,2.2051122,0.14200607,0.21456212,0.9113935,0.012702144,2.2386854,0.5126654,0.0,0.0,0.0
ENSG00000274925,8.641113,5.875293,8.302746,7.431946,4.8746557,5.280418,6.689217,5.6939726,9.065438,5.6827297,11.006418,6.896803
ENSG00000274933,0.004314186,0.0,0.03799424,0.0114783235,0.0,0.0,0.018424883,0.0,0.0,0.0,2.6160479,0.0
ENSG00000274944,0.21893224,0.10878832,0.013899013,0.11990185,0.09505561,0.05933514,0.11650223,0.0,0.13175681,0.0,0.0,0.0
ENSG00000274979,0.0067999517,0.021546518,0.0,0.008793748,0.03169403,0.0,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000274987,1.5537338,2.789685,1.6907887,3.3504465,2.2414277,0.2957735,2.7050812,0.7456476,2.0669646,0.6431373,0.0,0.37718654
ENSG00000274993,0.0,0.0,0.0,0.1750182,0.0,0.0,0.04382917,0.0,0.0,0.0,0.0,1.1852821
ENSG00000274996,0.08621114,0.0,0.0,0.008793748,0.0,0.0,0.16041411,0.0,0.0,0.0,0.0,0.0
ENSG00000274997,0.019331748,0.0,0.31662345,0.0,0.0,0.0,0.0,0.070252694,0.0,0.0,0.0,0.0
ENSG00000275004,10.403266,8.000962,4.270725,28.719643,11.288202,1.8446813,35.40204,0.9749689,10.820016,17.936771,8.770702,21.801893
ENSG00000275005,0.2642133,0.8599518,0.10080114,1.2975917,0.20402522,0.51393294,1.5395931,0.19633351,1.0739496,0.8303522,0.0,0.37718654
ENSG00000275016,0.2013606,0.36089122,0.9065243,0.52387303,0.50663084,0.3029909,0.5449385,1.1458129,0.09199717,1.0498946,0.0,0.0
ENSG00000275023,47.81058,73.2626,95.824585,34.89235,57.546974,92.87747,38.450207,104.57673,66.77008,31.3287,58.223244,31.749832
ENSG00000275024,0.0,0.0,0.0,0.008240252,0.46907806,0.46021253,0.0,0.11829939,0.0,0.026906991,1.2567804,0.0
ENSG00000275040,0.0,0.0,0.0,0.021073835,0.1571435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275052,115.09622,77.3742,107.30134,66.3405,79.27271,120.74609,70.78219,108.3356,133.01651,72.19547,77.41057,45.694927
ENSG00000275055,1.82128,1.3092442,0.49599016,0.35882694,0.34178898,0.59447485,0.24433444,0.2818804,0.8525821,1.2922988,0.0,0.0
ENSG00000275066,96.84602,85.16258,156.79771,84.66205,82.066864,102.96216,95.08713,92.50048,84.07576,94.755325,85.42493,119.6565
ENSG00000275074,0.987297,1.3616275,2.2092702,1.6153187,0.4473128,2.44728,1.8535801,2.754406,1.6722761,0.91345805,1.2567804,0.37718654
ENSG00000275088,0.005628082,0.18059446,0.0,0.7287167,0.0,0.0,1.4043196,0.0,0.0,0.080720976,0.0,0.0
ENSG00000275111,7.77885,4.931084,6.976974,7.0215373,6.0421557,7.032488,7.034906,5.8741536,8.146046,5.66405,5.2320957,7.9321327
ENSG00000275119,24.971575,15.258254,17.57241,16.55052,12.230343,16.809433,13.786227,13.710638,26.847622,25.948908,7.411435,12.695283
ENSG00000275120,12.688119,18.507935,9.442801,7.4113293,15.044714,7.7831492,9.241749,8.127476,8.528691,11.397066,13.622467,5.970455
ENSG00000275139,0.13691635,0.048050348,0.0628069,0.05228133,0.0,0.0,0.06691133,1.5003105,0.2683944,0.7208146,1.2567804,0.0
ENSG00000275173,0.0067999517,0.0,0.0,0.0,0.0,0.05933514,0.01038001,0.0,0.0,0.0,0.0,0.37718654
ENSG00000275178,0.008574597,0.10389786,0.0,0.29084894,0.48960444,0.031812336,0.3012227,0.0,0.50809395,0.25571656,0.0,0.0
ENSG00000275183,5.5818863,4.2187953,9.692672,2.997911,7.3227587,3.747251,3.4873443,5.0620556,5.9652944,2.6305642,2.0515513,2.7697732
ENSG00000275185,0.2934774,0.3885895,0.19705424,0.6823727,0.24939528,0.0,0.83034134,0.0,0.8600581,0.30913115,0.0,0.8838403
ENSG00000275197,0.41790125,0.9866895,0.35118344,0.26401153,0.614004,0.0,0.27142265,0.0,0.09199717,0.13032983,0.0,0.0
ENSG00000275198,0.48864967,0.2325203,0.0,0.16894813,0.03169403,0.089550525,0.45536616,1.1426289,0.0,0.33603814,0.0,0.0
ENSG00000275202,0.11210163,0.31434205,0.34142053,0.06623251,0.10294964,0.39413837,0.34402326,0.14050539,0.13175681,0.25571656,0.0,0.0
ENSG00000275212,0.15142769,0.30816662,0.027798027,1.8027616,1.2512199,0.0,2.0436919,0.40159866,0.0,1.1255356,0.0,1.5087461
ENSG00000275216,0.0106296,0.06376359,0.0628069,0.0,0.0,0.0,0.0,0.0,0.2683944,0.0,0.0,0.0
ENSG00000275221,0.4091264,0.046118654,2.2548563,0.017034,0.0,0.05933514,0.20391506,0.0,0.22375397,0.32551458,0.0,0.0
ENSG00000275223,0.04557291,0.16490136,0.013899013,0.21340097,0.21732305,0.0,0.46629813,0.16408044,0.0,0.32214934,0.0,0.0
ENSG00000275228,0.063476674,0.046416387,0.19581251,0.19183436,0.13693298,0.0,0.20835191,0.0,0.09199717,0.107627966,0.0,0.0
ENSG00000275232,0.26671258,0.024572136,0.50696015,0.62914807,0.15847014,0.0,0.7046141,0.0,0.0,0.5982659,0.0,0.0
ENSG00000275234,0.0916975,0.0,0.03799424,0.0114783235,0.0,0.0,0.0,0.0,0.0,0.09953587,0.0,0.0
ENSG00000275239,0.59364647,1.5991669,0.13333917,2.55574,2.2031877,0.2337458,2.450565,1.0520072,3.9318585,2.7520196,1.2567804,1.8859328
ENSG00000275263,0.1630547,0.06376359,0.0,0.06967087,0.10190637,0.095437,0.22431105,0.0,0.09199717,0.0,0.0,0.0
ENSG00000275265,0.013599903,0.0,0.0,0.008793748,0.03169403,0.089550525,0.03114003,0.0,0.09199717,0.0,0.0,0.0
ENSG00000275278,0.035288937,0.0,12.363233,0.0,0.0,0.0,0.0,0.086097285,0.0,0.0,0.0,0.0
ENSG00000275285,2.8615248,3.116645,1.4271073,2.7742481,2.0656002,0.6987179,2.403507,1.5474509,1.0406239,2.2555866,0.0,2.5220537
ENSG00000275286,0.0,0.021546518,0.0,0.6786285,0.0,0.0,0.56843776,0.0,0.0,0.0,0.0,1.1852821
ENSG00000275294,41.10137,74.6538,14.386319,19.75082,14.504101,10.45039,25.568176,7.5616393,137.77637,8.737921,3.8728282,15.648247
ENSG00000275302,0.012428034,0.0,7.588968,0.008041128,0.05238117,0.0,0.0,0.070252694,0.74046683,0.0,0.0,0.0
ENSG00000275322,0.0067999517,0.021546518,0.0,0.0,0.0,0.05933514,0.033120915,0.18855208,0.13175681,0.09953587,0.0,0.0
ENSG00000275327,0.079027236,0.15932426,0.03799424,0.3721441,0.26635075,0.089550525,0.1360591,0.0,0.09199717,0.0,0.0,0.37718654
ENSG00000275329,0.05873679,0.29429936,0.0,0.08038482,0.12941778,0.0,0.08751531,0.0,0.9520553,0.0,0.0,0.0
ENSG00000275332,0.007140118,0.0,0.0,0.016082255,0.0,0.11078598,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275342,9.025712,35.976864,61.53094,39.925877,17.183077,60.320766,33.985985,12.679214,30.725607,87.04329,221.98572,46.20859
ENSG00000275356,0.23156904,0.32656497,0.37449905,0.059735168,0.0,0.0,0.13407558,0.0,0.7680609,0.0,0.0,0.0
ENSG00000275358,0.11486576,3.0272932,0.2992902,0.037355214,3.8820672,0.0,0.030983996,0.19633351,3.5404186,0.0,3.8728282,0.0
ENSG00000275367,5.485427,6.260351,1.847117,9.147353,10.947422,0.5513601,8.527368,1.0062879,2.7909062,4.82283,11.006418,1.8859328
ENSG00000275371,0.42490834,0.45572498,0.06579227,0.13426298,0.6549944,0.11867028,0.3164966,0.6454967,1.398047,0.026906991,0.0,0.7543731
ENSG00000275383,2.3086374,0.9695057,1.426624,6.5699587,1.2905737,0.7786913,5.2924843,0.35986355,2.1078687,7.1610794,6.1546545,7.360949
ENSG00000275385,0.013205033,0.09972465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275390,1.4949914,2.773556,0.47111914,11.492843,4.025805,0.90643793,11.164082,1.8393943,5.266548,5.6425486,0.0,14.731168
ENSG00000275392,0.5917025,0.33981058,0.19581251,0.7255097,0.48730698,0.0,0.7594197,0.40159866,0.0,0.5113766,0.0,1.1852821
ENSG00000275395,0.7848185,5.3614726,187.00433,0.87475485,1.3054732,3.1407783,0.5935085,0.70479447,6.8019295,1.4852684,1.2567804,0.8838403
ENSG00000275401,0.044253264,0.2014342,0.013899013,0.050349377,0.09841468,0.0,0.043842174,0.0,0.0,0.0,3.3083317,0.37718654
ENSG00000275409,0.8037491,1.4553207,0.10378651,0.89062554,0.5959543,0.11078598,0.71072185,0.039433125,0.5551208,0.46478707,0.0,0.0
ENSG00000275410,0.22000597,0.17988768,0.14353539,0.6326147,0.1014432,0.38984883,0.42097485,0.0,0.10273205,0.50224537,0.0,0.0
ENSG00000275413,0.9165766,1.7714826,0.8822838,1.827545,0.7297415,0.9568009,1.6523719,0.07886625,0.6346401,1.0924674,8.770702,0.0
ENSG00000275427,0.0,0.0,0.0,0.008793748,0.0,0.0,0.02076002,0.0,0.0,0.0,0.0,0.0
ENSG00000275438,0.029708562,0.0,0.0,0.06542014,0.039561592,0.0,0.095716216,0.16408044,0.0,0.0,0.0,0.0
ENSG00000275441,2.2356012,2.7377534,2.5382748,1.0191376,1.1893597,0.32798672,1.2519561,1.6281669,2.7092018,0.86765736,2.5135608,1.2610269
ENSG00000275443,0.8414042,12.758993,0.6636131,4.63265,7.946106,1.120113,6.956407,342.39502,9.43595,77.0676,5.8218923,6.401365
ENSG00000275445,0.2320496,0.0698946,0.091642134,0.025628624,0.0,0.0,0.058866452,0.0,0.0,0.0,0.0,0.7543731
ENSG00000275450,1.6124511,0.87339383,14.164216,2.0753381,4.7169337,0.11078598,2.8908165,0.070252694,1.1365706,1.8447729,2.5135608,1.5087461
ENSG00000275454,0.18234366,0.06463956,0.75477463,0.4300587,0.10190637,0.62471896,0.25229275,0.039433125,0.0,0.63620657,2.6160479,0.7543731
ENSG00000275457,0.57701576,0.75384426,0.4203242,0.3111927,0.23458043,0.5698513,0.08520618,0.33715814,0.09199717,0.15723683,0.0,0.37718654
ENSG00000275464,3.0269532,1.5720417,4.142987,0.9847276,0.7858188,1.9408565,0.8892729,0.6895224,1.7917061,0.8785097,0.0,1.6382135
ENSG00000275465,11.889752,22.192642,2.1902018,0.39135888,6.104135,1.4501096,0.11506354,0.24294668,38.79459,0.0,2.6160479,0.0
ENSG00000275476,0.7271749,0.5449316,0.14242221,1.0586184,0.10504551,0.36232606,0.7283394,0.039433125,0.36039156,0.0,0.0,0.0
ENSG00000275479,0.32737958,0.5433687,0.33256918,0.12996262,0.13357392,0.031812336,0.16896673,0.34491745,0.2683944,0.0,0.0,0.8838403
ENSG00000275489,0.07497468,0.12127116,0.013899013,0.053035118,0.039561592,0.11078598,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000275491,0.14163567,0.48798457,0.31037188,0.5613308,0.05238117,0.06362467,0.32023907,0.5361881,0.0,0.0,5.9243793,0.0
ENSG00000275512,0.03187328,0.070690796,0.0,0.21851736,0.0,0.031812336,0.1868357,0.039433125,0.22375397,0.0,0.0,0.0
ENSG00000275516,0.012942558,0.0,0.0,0.0114783235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275532,0.05585194,0.24714428,0.17133342,0.2505865,0.14573321,0.2612686,0.01038001,2.4307196,1.5327723,0.0,0.0,0.37718654
ENSG00000275542,0.14350669,0.91860414,0.34338304,0.21149826,1.0990087,0.095437,0.19330555,0.2660358,0.0,0.23650226,0.0,0.0
ENSG00000275549,0.12369363,0.27420446,0.08162162,0.15363999,0.14100479,0.36163047,0.033120915,0.16408044,0.2683944,0.0,0.0,0.0
ENSG00000275552,0.045457922,0.17364584,0.09060492,0.11524398,0.03169403,0.0,0.036849767,0.0,0.22375397,0.0,0.0,0.0
ENSG00000275569,0.7419951,1.2704192,1.5337727,0.30275318,1.345964,0.75401914,0.59098685,1.9525527,0.0,0.6391142,8.770702,0.0
ENSG00000275572,0.0,0.9721375,0.103477694,0.008240252,0.0,0.0,0.0,0.0,0.6153974,0.0,0.0,0.0
ENSG00000275582,0.09622001,0.048050348,0.28057736,0.017034,0.13682236,0.031812336,0.01038001,0.10968582,0.0,0.0,1.2567804,0.0
ENSG00000275591,0.9454044,0.8035975,0.7549776,0.8586139,0.362578,0.28627193,1.0236644,0.27466476,1.0364554,0.5725404,4.667599,4.4396863
ENSG00000275613,0.12451493,0.47720224,0.15111667,0.47239906,0.29466188,0.031812336,0.5457744,0.0,0.8139014,0.0,1.2567804,1.1315597
ENSG00000275620,0.08751106,9.750932,0.013899013,0.05010331,2.5072882,1.2342871,0.012702144,1.4204944,0.5126654,0.0,0.0,0.0
ENSG00000275632,1.7222085,1.9139621,1.1380546,0.9154883,0.56673324,0.05933514,0.77235013,0.32186392,1.0364554,1.1246687,4.1031027,2.1448672
ENSG00000275636,0.25454953,0.38537043,0.0,0.13289429,0.0,0.0,0.2602742,0.0,0.09199717,0.15723683,0.0,0.0
ENSG00000275638,0.067484066,0.116124086,0.11961586,0.13323095,0.29207018,0.05933514,0.12311439,0.086097285,0.0,0.026906991,0.0,0.0
ENSG00000275645,2.031591,3.5426257,1.1607486,1.4466832,1.4628714,0.8775842,2.0292928,0.25829187,3.395794,0.545508,1.2567804,0.7543731
ENSG00000275649,1.4513879,1.8770772,3.0955415,4.6962733,1.372704,1.300075,3.0995042,0.5815372,3.9340377,1.5648311,3.8728282,5.7007136
ENSG00000275665,0.19117878,0.26683888,0.9445811,0.11939324,0.36608496,0.6700303,0.08304008,0.50499135,1.5173681,0.026906991,1.2567804,0.0
ENSG00000275672,9.462714,4.691697,1.5722126,1.8727666,3.4964933,0.17910105,1.345734,0.16408044,6.533904,2.1610868,2.0515513,1.9396553
ENSG00000275674,16.982765,31.243708,6.4845443,31.23947,20.564669,7.380434,25.698048,7.060207,18.834717,21.724535,33.2971,48.938526
ENSG00000275676,0.007140118,0.0,0.0,0.0,0.0,0.0,0.012702144,0.0,0.8218564,0.0,0.0,0.0
ENSG00000275688,0.010696289,0.0,0.14242221,0.01628138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275700,72.05232,47.487705,94.81301,38.273903,37.465454,66.309296,57.86531,68.73713,30.864918,44.479126,82.51341,24.788094
ENSG00000275709,0.76923656,0.71202934,0.58705366,0.18379788,0.4533942,0.16490906,0.18779011,0.039433125,0.45824283,0.0,0.0,0.0
ENSG00000275713,0.08774937,0.03445344,10.082219,0.1043976,0.0,0.091147475,0.25135818,0.0,0.0,0.19907174,0.0,0.0
ENSG00000275714,0.0,0.0,0.0,0.026381243,0.03169403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275719,0.0,0.043093037,0.013899013,0.0,0.0,0.05933514,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000275720,0.8347975,0.4113838,0.29979947,2.0572462,0.69861597,0.0,3.775582,0.20351356,0.51048034,1.0769589,0.0,0.7543731
ENSG00000275740,6.5329556,3.3569067,3.384228,3.6521413,3.8921793,6.065642,4.3419886,4.8655596,2.192768,1.921019,5.0271215,2.6940281
ENSG00000275741,3.4931145,8.695187,4.0152435,10.274787,7.00202,0.42435378,10.068132,0.74656904,9.513479,5.0394974,11.720972,11.42345
ENSG00000275759,0.99365634,1.2735889,0.51780164,0.9044775,0.83439916,1.4597713,0.621897,2.0065897,1.8971134,0.5335289,2.6160479,0.0
ENSG00000275763,0.0,0.112907864,0.0,0.0668146,0.0,0.0,0.11580674,0.086097285,0.4001512,0.09953587,0.0,0.0
ENSG00000275799,2.1902125,0.9960934,9.447349,0.041002132,0.03169403,2.0444272,0.13195108,0.2116277,1.4426239,0.0,0.0,0.0
ENSG00000275807,1.2903535,1.6668826,1.8750535,0.52139765,1.1180072,0.72414297,0.93856263,1.4449661,2.0831816,2.0276847,0.0,0.0
ENSG00000275812,0.56061167,0.33693016,0.0,0.0,0.20402522,0.42840022,0.031127028,1.2564139,0.0,0.0,2.0515513,0.0
ENSG00000275830,0.3942428,139.57204,0.7393055,1.2489238,28.06025,0.30096522,0.8224976,1.5318348,14.99478,0.60615784,0.0,0.0
ENSG00000275832,284.07236,42.03139,25.607569,28.301546,36.005325,81.833984,30.790016,30.939085,15.179222,8.603554,66.744255,24.13922
ENSG00000275835,35.456436,27.602386,35.284058,40.67136,24.459076,25.053705,45.01388,30.479246,14.307643,23.263325,16.46879,36.45619
ENSG00000275846,0.18396793,0.071528554,0.39167443,0.10737636,0.6470792,0.031812336,0.24167046,1.4363525,0.09199717,0.6720763,0.0,1.5624686
ENSG00000275857,0.4556794,0.4657334,0.85310096,0.41235507,0.3984772,0.05933514,0.2613526,1.0782921,1.2852042,0.026906991,1.2567804,0.8838403
ENSG00000275871,0.049772564,0.11181393,0.013899013,0.07560834,0.03169403,0.20822081,0.043500926,18.540123,0.0,0.30755025,0.0,0.0
ENSG00000275874,4.01975,0.35044247,0.32657126,0.053625997,0.0,0.14259832,0.0,0.39266703,0.0,0.0,0.0,0.0
ENSG00000275880,0.06958529,0.0,0.08162162,0.09893582,0.0,0.0,0.05422218,0.6639634,0.13175681,0.026906991,0.0,0.0
ENSG00000275895,3.541247,3.514477,4.5722423,2.1515672,3.152057,4.478272,1.7925167,3.3694212,1.9652964,3.1269524,2.6160479,2.6515212
ENSG00000275898,0.0,0.09457757,0.0,0.057637885,0.0,0.0,0.01038001,0.0,0.0,0.026906991,0.0,0.0
ENSG00000275902,1.0664496,1.360522,1.0753816,0.5138531,1.4051367,0.48209193,0.7042326,1.0275434,1.193207,1.1973951,2.6160479,1.2610269
ENSG00000275910,0.8960791,1.5525594,0.45527878,1.5590749,2.913643,0.76116735,1.2329979,0.039433125,0.83457994,1.2562227,0.0,2.8992405
ENSG00000275936,0.3857169,0.17988768,0.013899013,0.02452163,0.18647723,0.0,0.17561729,0.0,0.10273205,0.0,0.0,0.0
ENSG00000275944,0.030138092,0.0,0.0,0.0114783235,0.0,0.0,0.08020706,0.0,0.09199717,0.13032983,0.0,0.0
ENSG00000275963,0.105702616,0.2279334,0.19244328,0.40560704,0.60010755,0.11078598,0.5545747,0.0,0.0,0.3399251,2.0515513,0.0
ENSG00000275964,3.7726302,2.3567092,1.468586,0.54600644,2.021462,0.6815989,0.4012192,0.4314988,5.7274165,0.6442987,0.0,0.7543731
ENSG00000275966,3.3529487,8.461078,3.784035,3.2947106,9.600939,6.5814176,3.3436532,11.125128,1.1267669,3.8987198,8.492858,1.6382135
ENSG00000275993,0.0,0.10685663,0.11470015,0.067643866,0.0,0.61368465,0.012702144,1.9073087,0.29746127,0.0,0.0,0.0
ENSG00000276012,0.22226721,0.6045306,0.0628069,0.13149858,0.1330544,0.0,0.1073529,0.0,0.0,0.0,0.0,0.0
ENSG00000276023,2.2481687,6.5418553,1.3145989,6.0780287,2.0767844,6.894905,6.112567,15.800698,23.573368,4.251941,8.492858,14.5688715
ENSG00000276026,0.13772911,0.09307508,0.013899013,0.17002083,0.07439477,0.14888567,0.072504036,0.0,0.79939175,0.0,0.0,0.0
ENSG00000276030,0.7723564,1.9386462,1.0847107,0.92845976,2.6901739,0.31112248,1.7552581,0.86256444,1.094547,0.9571945,0.0,0.0
ENSG00000276043,8.31465,4.940743,9.894586,0.42585227,18.173632,0.78418326,0.40318793,1.3909922,8.172382,0.48558226,0.0,1.9396553
ENSG00000276045,3.6466005,2.9249804,9.80892,1.058781,6.909807,51.495872,1.0174435,19.30529,4.326481,0.46478707,0.0,0.0
ENSG00000276063,0.22991581,0.5953419,0.1256138,0.083972186,0.24646553,0.031812336,0.3298846,0.039433125,0.50809395,0.0,0.0,0.0
ENSG00000276070,0.0057318434,0.33923846,0.48972967,0.09529643,0.06661002,0.0,0.08020706,0.0,4.05169,0.30953056,0.0,0.0
